"homeInjuries","visitingInjuries","homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.01,0.01,0.28846153846153844,0.30303030303030304,-5.32692307692308,-5.545454545454547,0.125,0.5,0.2692307692307692,0.3333333333333333,"VISITING"
0.01,1,0.31,0.5769230769230769,-5.359999999999999,1.5576923076923066,0.5,0.375,0.6,0.3404255319148936,"VISITING"
1,1,0.3888888888888889,0.6470588235294118,-1.6851851851851904,3.4901960784313673,0.5,0.625,0.5454545454545454,0.5,"VISITING"
0.01,0.01,0.5555555555555556,0.5769230769230769,-0.35185185185186185,-0.2307692307692406,0.625,0.375,0.4827586206896552,0.7692307692307693,"HOME"
0.01,1,0.29411764705882354,0.39622641509433965,-3.9019607843137294,-1.339622641509436,0.5,0.625,0.2692307692307692,0.44,"VISITING"
0.01,0.01,0.35185185185185186,0.7777777777777778,-6.944444444444443,8.407407407407419,0.25,0.875,0.6666666666666666,0.5384615384615384,"VISITING"
0.01,0.01,0.4716981132075472,0.32075471698113206,-3,-5.283018867924525,0.25,0.25,0.17857142857142858,0.68,"VISITING"
0.01,0.01,0.5686274509803921,0.72,0.7843137254901933,6.420000000000002,0.5,0.875,0.5416666666666666,0.6538461538461539,"VISITING"
0.01,2,0.46296296296296297,0.5283018867924528,0.7222222222222285,-0.09433962264151319,0.625,0.75,0.3333333333333333,0.5925925925925926,"HOME"
1,0.01,0.5,0.5925925925925926,-1.0576923076923066,0.5555555555555571,0.25,0.625,0.5,0.5384615384615384,"VISITING"
0.01,1,0.3069306930693069,0.38181818181818183,-5.3960396039604035,-1.9090909090909065,0.5,0.375,0.25,0.3333333333333333,"VISITING"
0.01,0.01,0.3018867924528302,0.30392156862745096,-4.301886792452834,-5.401960784313715,0.375,0.5,0.2830188679245283,0.36,"HOME"
0.01,0.01,0.4423076923076923,0.2830188679245283,-1.4038461538461604,-5.471698113207552,0.5,0.125,0.24,0.6,"HOME"
0.01,0.01,0.5660377358490566,0.3333333333333333,-0.49056603773586005,-5.111111111111114,0.25,0.25,0.20689655172413793,0.6956521739130435,"HOME"
0.01,3,0.5272727272727272,0.7358490566037735,2.836363636363629,8.754716981132077,0.5,0.625,0.6153846153846154,0.6923076923076923,"HOME"
0.01,1,0.6037735849056604,0.64,2.924528301886795,4.6200000000000045,0.75,0.625,0.5652173913043478,0.8076923076923077,"HOME"
2,2,0.4074074074074074,0.6538461538461539,-1.1666666666666572,3.6923076923076934,0.75,0.625,0.5652173913043478,0.5185185185185185,"VISITING"
0.01,0.01,0.38,0.43137254901960786,-2.0999999999999943,-3.0784313725490193,0.25,0.5,0.2727272727272727,0.48,"HOME"
1,1,0.5849056603773585,0.7254901960784313,1.6981132075471663,6.549019607843135,0.375,1,0.56,0.5555555555555556,"VISITING"
1,1,0.6964285714285714,0.7818181818181819,6.75,8.36363636363636,0.625,0.875,0.6774193548387096,0.8076923076923077,"VISITING"
0.01,0.01,0.5576923076923077,0.34545454545454546,0.5192307692307736,-6.927272727272737,0.5,0.25,0.17857142857142858,0.6296296296296297,"HOME"
0.01,1,0.32727272727272727,0.5185185185185185,-5.199999999999989,-0.35185185185186185,0.25,0.625,0.32,0.48,"VISITING"
0.01,0.01,0.6,0.5357142857142857,0.5999999999999943,2.8392857142857224,0.625,0.625,0.3793103448275862,0.6666666666666666,"VISITING"
0.01,1,0.30097087378640774,0.5740740740740741,-5.398058252427191,1.3148148148148238,0.5,0.375,0.6153846153846154,0.32653061224489793,"VISITING"
0.01,0.01,0.2980769230769231,0.4528301886792453,-5.634615384615387,-1.0943396226415132,0.375,0.625,0.2962962962962963,0.32,"VISITING"
0.01,2,0.28846153846153844,0.6181818181818182,-3.9807692307692264,3.636363636363626,0.5,0.625,0.3793103448275862,0.4230769230769231,"HOME"
0.01,1,0.6111111111111112,0.39285714285714285,3.5,-1.7678571428571388,0.75,0.5,0.28,0.8148148148148148,"HOME"
0.01,0.01,0.5740740740740741,0.7857142857142857,-0.2962962962962905,8.678571428571416,0.25,0.875,0.6875,0.7083333333333334,"HOME"
0.01,0.01,0.4727272727272727,0.46296296296296297,0.9636363636363683,-3.018518518518519,0.625,0.25,0.2857142857142857,0.6071428571428571,"HOME"
1,1,0.4,0.6274509803921569,-1.2545454545454504,3.8627450980392126,0.625,0.5,0.5416666666666666,0.5,"HOME"
1,0.01,0.660377358490566,0.2777777777777778,3.7358490566037688,-5.648148148148152,0.75,0.125,0.23076923076923078,0.7241379310344828,"HOME"
2,0.01,0.7222222222222222,0.39215686274509803,8.537037037037024,-1.9215686274509807,0.5,0.375,0.28,0.8518518518518519,"HOME"
1,0.01,0.49056603773584906,0.5660377358490566,-1.094339622641499,0.7735849056603854,0.25,0.5,0.48,0.5185185185185185,"VISITING"
0.01,2,0.29523809523809524,0.6071428571428571,-5.619047619047606,3.464285714285708,0.25,0.5,0.36666666666666664,0.3137254901960784,"VISITING"
0.01,0.01,0.2727272727272727,0.3148148148148148,-5.654545454545456,-4.129629629629633,0.125,0.5,0.25,0.32142857142857145,"VISITING"
0.01,0.01,0.38596491228070173,0.6181818181818182,-2.298245614035082,4.018181818181816,0.5,0.75,0.4074074074074074,0.4838709677419355,"VISITING"
0.01,0.01,0.3018867924528302,0.543859649122807,-3.7924528301886795,2.9649122807017534,0.625,0.625,0.4,0.4444444444444444,"HOME"
1,0.01,0.6842105263157895,0.5636363636363636,6.175438596491219,-0.09090909090909349,0.625,0.625,0.35714285714285715,0.7777777777777778,"HOME"
0.01,1,0.4230769230769231,0.7307692307692307,-3.153846153846146,6.788461538461547,0.5,1,0.5769230769230769,0.5517241379310345,"VISITING"
0.01,2,0.45454545454545453,0.5272727272727272,-3.0363636363636317,0.10909090909090935,0.125,0.625,0.34615384615384615,0.6538461538461539,"HOME"
0.01,1,0.5892857142857143,0.6666666666666666,0.4107142857142918,3.7777777777777857,0.625,0.75,0.5833333333333334,0.6451612903225806,"VISITING"
2,1,0.7272727272727273,0.5818181818181818,8.672727272727272,1.836363636363643,0.625,0.375,0.6296296296296297,0.8571428571428571,"HOME"
0.01,0.01,0.7358490566037735,0.32727272727272727,7.1132075471698215,-3.6181818181818244,1,0.625,0.27586206896551724,0.8846153846153846,"HOME"
0.01,0.01,0.46296296296296297,0.48214285714285715,-1,1.0178571428571388,0.75,0.625,0.3333333333333333,0.6153846153846154,"VISITING"
0.01,0.01,0.38461538461538464,0.5818181818181818,-2.192307692307679,-0.18181818181818699,0.25,0.25,0.4666666666666667,0.5,"VISITING"
0.01,0.01,0.32142857142857145,0.7719298245614035,-5.553571428571431,8.421052631578945,0.25,0.75,0.6666666666666666,0.46153846153846156,"VISITING"
0.01,0.01,0.29245283018867924,0.3392857142857143,-5.698113207547166,-7.053571428571431,0.25,0.25,0.1724137931034483,0.3076923076923077,"HOME"
1,0.01,0.6153846153846154,0.41509433962264153,3.75,-3.5471698113207566,0.375,0.375,0.2608695652173913,0.7037037037037037,"HOME"
1,0.01,0.3793103448275862,0.5740740740740741,-2.568965517241381,0.7777777777777715,0.5,0.625,0.5,0.46875,"VISITING"
0.01,2,0.5535714285714286,0.5178571428571429,-0.3214285714285694,0,0.625,0.5,0.3333333333333333,0.7777777777777778,"VISITING"
2,0.01,0.6140350877192983,0.49122807017543857,3.649122807017548,1.0701754385964932,0.5,0.625,0.35714285714285715,0.8846153846153846,"HOME"
1,0.01,0.4107142857142857,0.3148148148148148,-1.1964285714285694,-3.6851851851851904,0.75,0.75,0.15384615384615385,0.5172413793103449,"VISITING"
0.01,0.01,0.29906542056074764,0.5789473684210527,-5.504672897196258,0.3333333333333428,0.25,0.5,0.52,0.32075471698113206,"VISITING"
1,0.01,0.6896551724137931,0.2962962962962963,6.293103448275858,-5.490740740740733,0.75,0.125,0.2777777777777778,0.7857142857142857,"HOME"
1,0.01,0.5714285714285714,0.32142857142857145,1.2678571428571388,-3.625,0.375,0.5,0.26666666666666666,0.5357142857142857,"VISITING"
0.01,1,0.45454545454545453,0.48148148148148145,-1.0545454545454476,-1.092592592592581,0.625,0.125,0.46153846153846156,0.5925925925925926,"VISITING"
0.01,0.01,0.625,0.5892857142857143,4.267857142857139,-0.1607142857142918,0.75,0.375,0.4838709677419355,0.8214285714285714,"HOME"
0.01,0.01,0.7407407407407407,0.3333333333333333,7.055555555555557,-7.192982456140342,1,0.25,0.16666666666666666,0.8888888888888888,"HOME"
0.01,0.01,0.3157894736842105,0.37735849056603776,-5.631578947368425,-2.169811320754718,0.125,0.25,0.2692307692307692,0.4444444444444444,"HOME"
0.01,0.01,0.4074074074074074,0.26785714285714285,-3.592592592592581,-5.982142857142847,0.25,0.125,0.2222222222222222,0.5333333333333333,"VISITING"
0.01,0.01,0.543859649122807,0.5818181818181818,-0.3684210526315752,0.9636363636363541,0.5,0.75,0.5185185185185185,0.75,"VISITING"
0.01,1,0.3333333333333333,0.40350877192982454,-3.5087719298245617,-1.2807017543859587,0.5,0.75,0.2962962962962963,0.38461538461538464,"HOME"
0.01,0.01,0.6727272727272727,0.44642857142857145,3.7818181818181813,-1.125,0.875,0.625,0.32142857142857145,0.7333333333333333,"HOME"
0.01,2,0.4642857142857143,0.6206896551724138,-2.875,3.775862068965523,0.125,0.5,0.3870967741935484,0.6666666666666666,"VISITING"
0.01,1,0.32727272727272727,0.3728813559322034,-3.509090909090901,-2.711864406779668,0.75,0.375,0.2692307692307692,0.4642857142857143,"VISITING"
1,0.01,0.6226415094339622,0.5789473684210527,3.7924528301886795,-0.3508771929824519,0.375,0.375,0.46875,0.7142857142857143,"HOME"
0.01,1,0.5344827586206896,0.4909090909090909,2.879310344827573,-0.9818181818181841,0.5,0.25,0.48148148148148145,0.7037037037037037,"VISITING"
0.01,0.01,0.7758620689655172,0.3275862068965517,8.448275862068968,-5.517241379310349,0.75,0.25,0.2,0.9166666666666666,"VISITING"
0.01,0.01,0.2807017543859649,0.3275862068965517,-5.631578947368425,-7.275862068965509,0.25,0.25,0.16129032258064516,0.3103448275862069,"VISITING"
2,0.01,0.7321428571428571,0.16666666666666666,9.05357142857143,-12,0.625,0.16666666666666666,0.3333333333333333,0.8620689655172413,"HOME"
1,0.01,0.5614035087719298,0.4,1.1929824561403564,-3.7818181818181813,0.375,0.125,0.25,0.5172413793103449,"HOME"
0.01,1,0.631578947368421,0.6949152542372882,4.3859649122806985,6.559322033898297,0.75,0.75,0.6,0.8275862068965517,"VISITING"
0.01,0.01,0.4827586206896552,0.37037037037037035,0.8620689655172384,-2.148148148148138,0.625,0.25,0.25925925925925924,0.6206896551724138,"HOME"
0.01,0.01,0.3389830508474576,0.5892857142857143,-5.355932203389841,1.142857142857153,0.375,0.75,0.5357142857142857,0.4642857142857143,"HOME"
2,0.01,0.5263157894736842,0.5689655172413793,0.05263157894736992,-0.41379310344827047,0.5,0.375,0.45454545454545453,0.6896551724137931,"HOME"
0.01,0.01,0.5862068965517241,0.43859649122807015,0.39655172413793593,-1.2105263157894797,0.625,0.5,0.3103448275862069,0.625,"VISITING"
0.01,0.01,0.5344827586206896,0.29357798165137616,-0.551724137931032,-5.642201834862391,0.375,0.125,0.2727272727272727,0.7241379310344828,"HOME"
0.01,1,0.3448275862068966,0.7,-3.25862068965516,6.583333333333343,0.5,0.875,0.6129032258064516,0.4074074074074074,"VISITING"
2,2,0.6271186440677966,0.7368421052631579,3.7457627118644012,9.68421052631578,0.5,0.625,0.5925925925925926,0.8888888888888888,"HOME"
0.01,1,0.2909090909090909,0.38333333333333336,-5.86363636363636,-2.6499999999999915,0.125,0.375,0.2962962962962963,0.3148148148148148,"HOME"
0.01,0.01,0.27586206896551724,0.5254237288135594,-5.948275862068968,2.7796610169491487,0.25,0.5,0.3870967741935484,0.3,"VISITING"
1,0.01,0.39655172413793105,0.6206896551724138,-1.448275862068968,4.172413793103445,0.625,0.625,0.42857142857142855,0.5,"VISITING"
0.01,1,0.32142857142857145,0.6296296296296297,-3.464285714285708,3.7962962962962905,0.625,0.375,0.52,0.4482758620689655,"VISITING"
0.01,0.01,0.7627118644067796,0.3389830508474576,8.237288135593218,-6.745762711864401,0.75,0.25,0.1875,0.88,"HOME"
0.01,0.01,0.7454545454545455,0.6785714285714286,7.145454545454541,3.8214285714285694,1,1,0.6,0.8928571428571429,"HOME"
1,0.01,0.5689655172413793,0.576271186440678,1.3620689655172384,0.25423728813559876,0.375,0.625,0.5384615384615384,0.5333333333333333,"HOME"
0.01,0.01,0.39285714285714285,0.559322033898305,-3.910714285714292,-0.5423728813559308,0.125,0.375,0.4411764705882353,0.5161290322580645,"HOME"
1,1,0.5,0.3898305084745763,-0.9107142857142918,-1.6271186440677923,0.375,0.5,0.2857142857142857,0.5,"HOME"
0.01,0.01,0.45614035087719296,0.36363636363636365,-2.8596491228070136,-2.509090909090915,0.125,0.25,0.25,0.6428571428571429,"HOME"
0.01,0.01,0.4915254237288136,0.5789473684210527,1.220338983050837,1.0350877192982466,0.625,0.75,0.5172413793103449,0.6333333333333333,"HOME"
0.01,0.01,0.3333333333333333,0.2972972972972973,-7.099999999999994,-5.765765765765764,0.125,0.25,0.26785714285714285,0.5185185185185185,"HOME"
0.01,1,0.6271186440677966,0.576271186440678,4.305084745762713,1.5254237288135641,0.75,0.5,0.6071428571428571,0.8,"HOME"
0.01,0.01,0.5333333333333333,0.4482758620689655,2.86666666666666,-1.051724137931032,0.5,0.5,0.3333333333333333,0.6785714285714286,"HOME"
0.01,1,0.7666666666666667,0.3770491803278688,8.566666666666677,-2.6885245901639223,0.75,0.375,0.2857142857142857,0.8846153846153846,"HOME"
1,2,0.7049180327868853,0.7241379310344828,6.737704918032776,9.482758620689651,0.875,0.5,0.5714285714285714,0.7931034482758621,"VISITING"
0.01,0.01,0.3157894736842105,0.40350877192982454,-3.5438596491228083,-3.719298245614027,0.5,0.125,0.24,0.43333333333333335,"HOME"
0.01,1,0.2711864406779661,0.6666666666666666,-5.983050847457619,3.6315789473684106,0.125,0.875,0.5769230769230769,0.2903225806451613,"VISITING"
1,0.01,0.6363636363636364,0.75,3.872727272727275,7.142857142857153,0.5,1,0.5925925925925926,0.7241379310344828,"VISITING"
2,0.01,0.6333333333333333,0.5689655172413793,3.7166666666666686,1,0.625,0.625,0.5,0.8928571428571429,"HOME"
0.01,0.01,0.46551724137931033,0.29464285714285715,-2.551724137931032,-6.035714285714292,0.25,0.25,0.2631578947368421,0.6551724137931034,"HOME"
0.01,1,0.3389830508474576,0.625,-3.47457627118645,3.6964285714285694,0.5,0.375,0.5384615384615384,0.39285714285714285,"VISITING"
0.01,1,0.55,0.38333333333333336,-0.6500000000000057,-1.73333333333332,0.375,0.375,0.27586206896551724,0.72,"HOME"
1,0.01,0.5087719298245614,0.5423728813559322,-0.7543859649122879,-0.03389830508474745,0.5,0.5,0.3448275862068966,0.5172413793103449,"HOME"
0.01,1,0.35714285714285715,0.7543859649122807,-2.732142857142861,7.122807017543863,0.25,1,0.6071428571428571,0.48148148148148145,"VISITING"
0.01,0.01,0.14285714285714285,0.26666666666666666,-16.714285714285722,-6.316666666666663,0.14285714285714285,0.125,0.25,0,"VISITING"
0.01,2,0.39655172413793105,0.5344827586206896,-3.706896551724128,0.1896551724137936,0.125,0.5,0.35714285714285715,0.53125,"VISITING"
0.01,2,0.3442622950819672,0.639344262295082,-6.393442622950815,3.9180327868852487,0.25,0.75,0.40625,0.5357142857142857,"VISITING"
2,0.01,0.7288135593220338,0.5,9.389830508474574,1.2166666666666686,0.5,0.75,0.3448275862068966,0.8666666666666667,"HOME"
0.01,0.01,0.559322033898305,0.3898305084745763,0.7118644067796538,-3.7796610169491487,0.5,0.125,0.23076923076923078,0.6428571428571429,"HOME"
0.01,2,0.6333333333333333,0.5423728813559322,4.316666666666663,0.32203389830509366,0.875,0.625,0.3793103448275862,0.8064516129032258,"VISITING"
0.01,0.01,0.2920353982300885,0.5666666666666667,-6.13274336283186,0.06666666666666288,0.25,0.5,0.5185185185185185,0.32727272727272727,"VISITING"
0.01,1,0.7704918032786885,0.5666666666666667,9.065573770491795,1.4166666666666714,0.75,0.5,0.5862068965517241,0.8888888888888888,"HOME"
0.01,0.01,0.3333333333333333,0.5333333333333333,-3.5,-0.04999999999999716,0.5,0.5,0.3333333333333333,0.3793103448275862,"HOME"
0.01,0.01,0.4406779661016949,0.5409836065573771,-1.5932203389830448,3.360655737704917,0.5,0.625,0.40625,0.5714285714285714,"HOME"
1,1,0.3709677419354839,0.631578947368421,-3.274193548387103,3.7192982456140413,0.25,0.5,0.5555555555555556,0.45454545454545453,"VISITING"
0.01,0.01,0.5573770491803278,0.3387096774193548,-0.5245901639344339,-6.403225806451616,0.5,0.25,0.18181818181818182,0.7307692307692307,"HOME"
1,1,0.6935483870967742,0.5172413793103449,6.564516129032256,-0.7241379310344769,0.75,0.625,0.5,0.7666666666666667,"HOME"
0.01,0.01,0.2894736842105263,0.4918032786885246,-6.263157894736835,0.9180327868852345,0.25,0.625,0.3333333333333333,0.32142857142857145,"VISITING"
0.01,0.01,0.3508771929824561,0.3275862068965517,-2.9649122807017534,-3.431034482758619,0.125,0.5,0.18518518518518517,0.4642857142857143,"HOME"
0.01,1,0.35,0.3770491803278688,-5.183333333333337,-1.8196721311475414,0.5,0.25,0.26666666666666666,0.4827586206896552,"VISITING"
1,0.01,0.6724137931034483,0.4745762711864407,4.017241379310349,-2.2203389830508513,0.875,0.375,0.27586206896551724,0.7419354838709677,"HOME"
0.01,0.01,0.7586206896551724,0.2786885245901639,7.275862068965523,-6.163934426229503,1,0.25,0.27586206896551724,0.896551724137931,"HOME"
2,1,0.6451612903225806,0.6984126984126984,3.9677419354838577,6.714285714285708,0.875,0.75,0.625,0.896551724137931,"HOME"
1,2,0.6379310344827587,0.7333333333333333,3.827586206896555,9.516666666666666,0.625,0.625,0.5862068965517241,0.7,"VISITING"
2,1,0.55,0.5666666666666667,0.3499999999999943,0.8833333333333258,0.625,0.625,0.4838709677419355,0.7,"HOME"
0.01,1,0.5737704918032787,0.3220338983050847,0.4098360655737707,-3.4576271186440692,0.5,0.5,0.17857142857142858,0.6060606060606061,"HOME"
0.01,2,0.28695652173913044,0.7377049180327869,-6.260869565217391,9.377049180327859,0.125,0.75,0.6,0.3157894736842105,"VISITING"
1,0.01,0.5573770491803278,0.5245901639344263,1.0983606557377072,-0.09836065573770725,0.375,0.375,0.3225806451612903,0.5483870967741935,"HOME"
0.01,1,0.3442622950819672,0.6779661016949152,-3.393442622950815,4.050847457627114,0.625,0.875,0.5925925925925926,0.4,"VISITING"
1,0.01,0.36507936507936506,0.45,-3.3809523809523796,-1.5,0.25,0.5,0.3225806451612903,0.4411764705882353,"VISITING"
0.01,0.01,0.5645161290322581,0.532258064516129,-0.4516129032258078,3.241935483870961,0.5,0.5,0.3939393939393939,0.7407407407407407,"VISITING"
0.01,0.01,0.27419354838709675,0.6229508196721312,-6.08064516129032,4.21311475409837,0.25,0.75,0.4482758620689655,0.28125,"VISITING"
0.01,1,0.5,0.3870967741935484,1,-1.3548387096774235,0.75,0.25,0.2903225806451613,0.6451612903225806,"HOME"
0.01,0.01,0.7741935483870968,0.4666666666666667,9.209677419354833,-2.2833333333333314,0.75,0.375,0.26666666666666666,0.8928571428571429,"VISITING"
0.01,0.01,0.3333333333333333,0.3442622950819672,-6.365079365079367,-5.540983606557376,0.25,0.5,0.22580645161290322,0.5172413793103449,"HOME"
0.01,0.01,0.7627118644067796,0.38333333333333336,7.169491525423723,-3.8999999999999915,1,0.125,0.2222222222222222,0.9,"HOME"
0.01,0.01,0.5573770491803278,0.5806451612903226,0.7868852459016296,0.6774193548387046,0.5,0.5,0.5357142857142857,0.6551724137931034,"VISITING"
0.01,2,0.31666666666666665,0.28448275862068967,-3.683333333333337,-6.396551724137936,0.5,0.125,0.25862068965517243,0.45161290322580644,"HOME"
2,0.01,0.6507936507936508,0.3620689655172414,4.142857142857139,-2.827586206896555,0.875,0.25,0.2413793103448276,0.9,"HOME"
0.01,1,0.5555555555555556,0.5084745762711864,-0.5396825396825449,-0.9830508474576334,0.375,0.5,0.4827586206896552,0.7142857142857143,"VISITING"
0.01,1,0.3387096774193548,0.5396825396825397,-5.596774193548384,3.2857142857142776,0.375,0.625,0.4117647058823529,0.4666666666666667,"HOME"
1,0.01,0.6271186440677966,0.5161290322580645,3.7457627118644155,-0.1129032258064484,0.625,0.25,0.3125,0.6774193548387096,"HOME"
1,0.01,0.6833333333333333,0.28205128205128205,4.166666666666671,-6.487179487179489,0.875,0.125,0.2542372881355932,0.75,"HOME"
2,2,0.7419354838709677,0.5573770491803278,9.58064516129032,0.42622950819672667,0.875,0.75,0.4,0.8709677419354839,"HOME"
0.01,1,0.5079365079365079,0.5645161290322581,1.0158730158730123,1.0967741935483843,0.75,0.5,0.5666666666666667,0.65625,"HOME"
1,0.01,0.38095238095238093,0.3387096774193548,-1.3650793650793673,-3.516129032258064,0.25,0.5,0.2903225806451613,0.4838709677419355,"HOME"
0.01,0.01,0.3559322033898305,0.45901639344262296,-3.169491525423723,-1.4262295081967125,0.125,0.5,0.34375,0.4827586206896552,"VISITING"
1,1,0.6875,0.359375,6.375,-3.375,0.625,0.125,0.27586206896551724,0.7741935483870968,"HOME"
1,0.01,0.7666666666666667,0.6290322580645161,7.200000000000003,4.612903225806448,1,0.75,0.4666666666666667,0.9032258064516129,"HOME"
0.01,1,0.34375,0.5166666666666667,-6.125,-0.8000000000000114,0.375,0.625,0.5,0.5333333333333333,"VISITING"
